categoryId,categoryName,categoryPath,categoryLevel,status,categoryMarginId,categoryMarginFloor,categoryMarginRecommended,brands,tradeStatus
23037,"outdoor chaise lounges","2 → 2014 → 23002 → 29473 → 23037",5,Active,928,13.62,26,[],Consumer
29475,"outdoor coffee tables","2 → 2014 → 23002 → 29473 → 29475",5,Active,1134,13.62,26,[],Consumer
29476,"outdoor folding chairs","2 → 2014 → 23002 → 29473 → 29476",5,Active,923,13.62,26,[],Consumer
29477,"outdoor footstools and ottomans","2 → 2014 → 23002 → 29473 → 29477",5,Active,930,13.62,26,[],Consumer
29478,"outdoor gliders","2 → 2014 → 23002 → 29473 → 29478",5,Active,1177,13.62,26,[],Consumer
23035,"outdoor lounge chairs","2 → 2014 → 23002 → 29473 → 23035",5,Active,1105,15.9,26,[],Consumer
29479,"outdoor lounge sets","2 → 2014 → 23002 → 29473 → 29479",5,Active,1093,12.4,26,[],Consumer
29480,"outdoor loveseats","2 → 2014 → 23002 → 29473 → 29480",5,Active,921,13.62,26,[],Consumer
29481,"outdoor rocking chairs","2 → 2014 → 23002 → 29473 → 29481",5,Active,922,13.62,26,[],Consumer
29482,"outdoor side tables","2 → 2014 → 23002 → 29473 → 29482",5,Active,1119,13.62,26,[],Consumer
23034,"outdoor sofas","2 → 2014 → 23002 → 29473 → 23034",5,Active,929,13.62,26,[],Consumer
29490,"porch swings","2 → 2014 → 23002 → 29490",4,Active,1136,13.62,26,[],Consumer
29622,saunas,"2 → 2014 → 29622",3,Active,941,13.37,26,[],Consumer
2013,"storage and organization","2 → 2013",2,Active,,0,0,[],Consumer
22001,"bookcases cabinets and computer armoires","2 → 2013 → 22001",3,Inactive,,0,0,[],Consumer
29644,"charging stations","2 → 2013 → 29644",3,Active,833,15.87,25,[],Consumer
22005,"closet storage","2 → 2013 → 22005",3,Active,686,10,25,[],Consumer
22004,"closet organizers","2 → 2013 → 22005 → 22004",4,Active,887,14.53,25,[],Consumer
29633,"clothes hangers","2 → 2013 → 22005 → 29633",4,Active,886,14.53,25,[],Consumer
22006,"clothes racks","2 → 2013 → 22005 → 22006",4,Active,1212,14.53,25,[],Consumer
29642,"clothing valets and suit stands","2 → 2013 → 29642",3,Active,1290,15.87,25,[],Consumer
22002,"coatracks and umbrella stands","2 → 2013 → 22002",3,Active,1077,11.95,25,[],Consumer
29643,"dresser valets and organizers","2 → 2013 → 29643",3,Active,832,15.87,25,[],Consumer
23039,"garage and tool storage","2 → 2013 → 23039",3,Active,835,15.87,25,[],Consumer
29634,"holiday storage","2 → 2013 → 29634",3,Active,834,15.87,25,[],Consumer
13021,"magazine racks","2 → 2013 → 13021",3,Active,1229,15.87,25,[],Consumer
29635,"outdoor storage","2 → 2013 → 29635",3,Active,661,10,25,[],Consumer
29636,"deck boxes and storage","2 → 2013 → 29635 → 29636",4,Active,811,17.25,25,[],Consumer
29637,"garden hose reels","2 → 2013 → 29635 → 29637",4,Active,1275,17.25,25,[],Consumer
29638,"potting benches","2 → 2013 → 29635 → 29638",4,Active,1220,17.25,25,[],Consumer
23009,sheds,"2 → 2013 → 29635 → 23009",4,Active,812,17.25,25,[],Consumer
29640,shelving,"2 → 2013 → 29640",3,Active,847,15.34,25,[],Consumer
22011,"display and wall shelves ","2 → 2013 → 29640 → 22011",4,Active,843,15.42,25,[],Consumer
29641,"utility shelves","2 → 2013 → 29640 → 29641",4,Active,848,15.34,25,[],Consumer
22010,"shoe storage","2 → 2013 → 22010",3,Active,1081,11.71,25,[],Consumer
22013,"storage bins and boxes","2 → 2013 → 22013",3,Active,770,20,25,[],Consumer
14026,"storage cabinets","2 → 2013 → 14026",3,Active,836,15.87,25,[],Consumer
29639,"utility carts","2 → 2013 → 29639",3,Active,1298,15.87,25,[],Consumer
22007,"wall hooks","2 → 2013 → 22007",3,Active,1183,13.72,32,[],Consumer
29695,"wall organizers","2 → 2013 → 29695",3,Active,837,15.87,25,[],Consumer
2002,tabletop,"2 → 2002",2,Active,,0,0,[],Consumer
11007,"cups and glassware","2 → 2002 → 11007",3,Active,676,10,27,[],Consumer
29654,"bar glasses","2 → 2002 → 11007 → 29654",4,Active,,0,0,[],Consumer
29655,"beer glasses","2 → 2002 → 11007 → 29654 → 29655",5,Active,1343,11.68,27,[],Consumer
29657,"cocktail glasses","2 → 2002 → 11007 → 29654 → 29657",5,Active,1247,11.68,27,[],Consumer
29658,"liquor glasses","2 → 2002 → 11007 → 29654 → 29658",5,Active,1319,11.68,27,[],Consumer
29656,"shot glasses","2 → 2002 → 11007 → 29654 → 29656",5,Active,1084,11.68,27,[],Consumer
29652,"cappuccino and espresso cups","2 → 2002 → 11007 → 29652",4,Active,1082,11.68,27,[],Consumer
11201,"everyday glasses","2 → 2002 → 11007 → 11201",4,Active,1087,11.68,27,[],Consumer
29660,"holiday drinkware","2 → 2002 → 11007 → 29660",4,Active,1398,11.68,27,[],Consumer
11202,mugs,"2 → 2002 → 11007 → 11202",4,Active,1085,11.68,27,[],Consumer
29659,"outdoor drinkware","2 → 2002 → 11007 → 29659",4,Active,1083,11.68,27,[],Consumer
29653,teacups,"2 → 2002 → 11007 → 29653",4,Active,1086,11.68,27,[],Consumer
11200,"wine glasses","2 → 2002 → 11007 → 11200",4,Active,1184,11.68,27,[],Consumer
11005,dinnerware,"2 → 2002 → 11005",3,Active,685,10,28,[],Consumer
11103,"charger plates","2 → 2002 → 11005 → 11103",4,Active,1260,12.35,28,[],Consumer
29645,"coffee and tea saucers","2 → 2002 → 11005 → 29645",4,Active,1074,12.35,28,[],Consumer
11102,"dining bowls","2 → 2002 → 11005 → 11102",4,Active,1279,12.35,28,[],Consumer
11101,"dinner plates","2 → 2002 → 11005 → 11101",4,Active,1266,12.35,28,[],Consumer
11100,"dinnerware sets","2 → 2002 → 11005 → 11100",4,Active,1167,12.35,28,[],Consumer
29647,"holiday dinnerware","2 → 2002 → 11005 → 29647",4,Active,1310,12.35,28,[],Consumer
29646,"salad and dessert plates","2 → 2002 → 11005 → 29646",4,Active,1073,12.35,28,[],Consumer
29648,"disposable tableware","2 → 2002 → 29648",3,Active,758,10,28,[],Consumer
29649,"disposable cups","2 → 2002 → 29648 → 29649",4,Active,,0,0,[],Consumer
29650,"disposable plates and bowls","2 → 2002 → 29648 → 29650",4,Active,,0,0,[],Consumer
29651,"disposable utensils","2 → 2002 → 29648 → 29651",4,Active,,0,0,[],Consumer
11006,flatware,"2 → 2002 → 11006",3,Active,711,10,31,[],Consumer
29661,chopsticks,"2 → 2002 → 11006 → 29661",4,Active,,0,0,[],Consumer
29666,"flatware and silverware sets","2 → 2002 → 11006 → 29666",4,Active,1198,13.72,31,[],Consumer
29663,forks,"2 → 2002 → 11006 → 29663",4,Active,1352,13.72,31,[],Consumer
11302,"serving utensils","2 → 2002 → 11006 → 11302",4,Active,1326,13.72,31,[],Consumer
29664,spoons,"2 → 2002 → 11006 → 29664",4,Active,1347,13.72,31,[],Consumer
29662,"table knives","2 → 2002 → 11006 → 29662",4,Active,918,13.72,31,[],Consumer
11011,serveware,"2 → 2002 → 11011",3,Active,662,10,28,[],Consumer
29667,"beverage dispensers","2 → 2002 → 11011 → 29667",4,Active,1231,14.64,28,[],Consumer
29668,"butter dishes","2 → 2002 → 11011 → 29668",4,Active,1340,14.64,28,[],Consumer
29674,carafes,"2 → 2002 → 11011 → 29674",4,Active,1368,14.64,28,[],Consumer
29698,"cheese boards and platters","2 → 2002 → 11011 → 29698",4,Active,874,14.64,28,[],Consumer
29669,"chip and dip sets","2 → 2002 → 11011 → 29669",4,Active,1371,14.64,28,[],Consumer
29670,"condiment sets","2 → 2002 → 11011 → 29670",4,Active,870,14.64,28,[],Consumer
29002,"dessert and cake stands","2 → 2002 → 11011 → 29002",4,Active,1264,14.64,28,[],Consumer
29671,"egg cups","2 → 2002 → 11011 → 29671",4,Active,,0,0,[],Consumer
29672,"fruit bowls and baskets","2 → 2002 → 11011 → 29672",4,Active,1271,14.64,28,[],Consumer
29673,"gravy boats","2 → 2002 → 11011 → 29673",4,Active,1372,14.64,28,[],Consumer
29003,pitchers,"2 → 2002 → 11011 → 29003",4,Active,873,14.64,28,[],Consumer
29675,"punch bowls","2 → 2002 → 11011 → 29675",4,Active,,0,0,[],Consumer
11300,"serving and salad bowls","2 → 2002 → 11011 → 11300",4,Active,875,14.64,28,[],Consumer
11301,"serving dishes and platters","2 → 2002 → 11011 → 11301",4,Active,1268,14.64,28,[],Consumer
29001,"serving trays","2 → 2002 → 11011 → 29001",4,Active,860,15.01,28,[],Consumer
29676,"specialty serveware","2 → 2002 → 11011 → 29676",4,Active,1332,14.64,28,[],Consumer
29004,"sugar bowls and creamers","2 → 2002 → 11011 → 29004",4,Active,872,14.64,28,[],Consumer
29677,"tea sets","2 → 2002 → 11011 → 29677",4,Active,871,14.64,28,[],Consumer
29005,teapots,"2 → 2002 → 11011 → 29005",4,Active,1317,14.64,28,[],Consumer
29678,tureens,"2 → 2002 → 11011 → 29678",4,Active,,0,0,[],Consumer
29679,"tabletop accessories","2 → 2002 → 29679",3,Active,744,10,28,[],Consumer
11009,"napkin rings","2 → 2002 → 29679 → 11009",4,Active,917,13.72,28,[],Consumer
29680,"place card holders","2 → 2002 → 29679 → 29680",4,Active,1365,13.72,28,[],Consumer
29681,trivets,"2 → 2002 → 29679 → 29681",4,Active,919,13.72,28,[],Consumer
2012,"window treatments","2 → 2012",2,Active,,0,0,[],Consumer
21008,"curtain rods","2 → 2012 → 21008",3,Active,1080,11.84,26,[],Consumer
21001,curtains,"2 → 2012 → 21001",3,Active,845,15.37,25,[],Consumer
29168,"interior shutters","2 → 2012 → 29168",3,Active,1383,14.66,25,[],Consumer
29166,valances,"2 → 2012 → 29166",3,Active,1221,14.72,26,[],Consumer
21002,"window blinds","2 → 2012 → 21002",3,Active,690,10,25,[],Consumer
21006,"cellular shades","2 → 2012 → 21002 → 21006",4,Active,994,12.7,25,[],Consumer
21004,"roller shades","2 → 2012 → 21002 → 21004",4,Active,993,12.7,25,[],Consumer
21007,"roman shades","2 → 2012 → 21002 → 21007",4,Active,992,12.7,25,[],Consumer
21005,"venetian blinds","2 → 2012 → 21002 → 21005",4,Active,1259,12.7,25,[],Consumer
21003,"vertical blinds","2 → 2012 → 21002 → 21003",4,Active,,0,0,[],Consumer
29167,"window film","2 → 2012 → 29167",3,Active,869,14.66,25,[],Consumer
29169,"window treatment accessories","2 → 2012 → 29169",3,Active,1249,14.66,25,[],Consumer
2,products,2,1,Active,,0,0,[],Trade
2007,"baby and kids","2 → 2007",2,Active,,0,0,[],Trade
29401,"baby and kids tableware","2 → 2007 → 29401",3,Active,389,5,28,[],Trade
29403,"baby and kids silverware","2 → 2007 → 29401 → 29403",4,Active,,0,0,[],Trade
29402,"baby cups and dishes","2 → 2007 → 29401 → 29402",4,Active,,0,0,[],Trade
29404,"baby and kids toys","2 → 2007 → 29404",3,Active,390,5,27,[],Trade
16006,"baby and toddler toys","2 → 2007 → 29404 → 16006",4,Active,,0,0,[],Trade
29406,"baby gyms and play mats","2 → 2007 → 29404 → 29406",4,Active,,0,0,[],Trade
16015,"baby swings and bouncers","2 → 2007 → 29404 → 16015",4,Active,,0,0,[],Trade
16009,"kids toys and games","2 → 2007 → 29404 → 16009",4,Active,,0,0,[],Trade
29405,playpens,"2 → 2007 → 29404 → 29405",4,Active,,0,0,[],Trade
16022,"baby gates and child safety","2 → 2007 → 16022",3,Active,349,5,22,[],Trade
16012,"kids decor","2 → 2007 → 16012",3,Active,347,5,23,[],Trade
29407,"growth charts","2 → 2007 → 16012 → 29407",4,Active,,0,0,[],Trade
29410,"kids clocks","2 → 2007 → 16012 → 29410",4,Active,,0,0,[],Trade
29411,"kids hampers","2 → 2007 → 16012 → 29411",4,Active,,0,0,[],Trade
29412,"kids jewelry boxes","2 → 2007 → 16012 → 29412",4,Active,,0,0,[],Trade
29413,"kids mirrors","2 → 2007 → 16012 → 29413",4,Active,,0,0,[],Trade
29415,"kids room accessories","2 → 2007 → 16012 → 29415",4,Active,,0,0,[],Trade
29414,"kids wall decor","2 → 2007 → 16012 → 29414",4,Active,,0,0,[],Trade
29408,"piggy banks","2 → 2007 → 16012 → 29408",4,Active,,0,0,[],Trade
29409,"wall letters","2 → 2007 → 16012 → 29409",4,Active,,0,0,[],Trade
16018,"nursery decor","2 → 2007 → 16018",3,Active,348,5,27,[],Trade
16020,"baby mobiles","2 → 2007 → 16018 → 16020",4,Active,,0,0,[],Trade
16003,"diaper pails and stackers","2 → 2007 → 16018 → 16003",4,Active,,0,0,[],Trade
2003,"bath products","2 → 2003",2,Active,,0,0,[],Trade
12005,"bathroom accessories","2 → 2003 → 12005",3,Active,338,5,19,[],Trade
12007,"bath mats","2 → 2003 → 12005 → 12007",4,Active,,0,0,[],Trade
29175,"bathroom accessory sets","2 → 2003 → 12005 → 29175",4,Active,,0,0,[],Trade
29416,"bathroom canisters","2 → 2003 → 12005 → 29416",4,Active,,0,0,[],Trade
29191,"bathroom organizers","2 → 2003 → 12005 → 29191",4,Active,,0,0,[],Trade
29171,"bathroom safety","2 → 2003 → 12005 → 29171",4,Active,,0,0,[],Trade
29172,"grab bars","2 → 2003 → 12005 → 29171 → 29172",5,Active,,0,0,[],Trade
29173,"shower benches & seats","2 → 2003 → 12005 → 29171 → 29173",5,Active,,0,0,[],Trade
29174,"toilet safety accessories","2 → 2003 → 12005 → 29171 → 29174",5,Active,,0,0,[],Trade
29176,"bathroom scales","2 → 2003 → 12005 → 29176",4,Active,,0,0,[],Trade
16021,"kids bathroom accessories","2 → 2003 → 12005 → 16021",4,Active,,0,0,[],Trade
12016,"shower caddies","2 → 2003 → 12005 → 12016",4,Active,,0,0,[],Trade
29177,"shower curtain rings","2 → 2003 → 12005 → 29177",4,Active,,0,0,[],Trade
29178,"shower curtain rods","2 → 2003 → 12005 → 29178",4,Active,,0,0,[],Trade
12002,"shower curtains","2 → 2003 → 12005 → 12002",4,Active,,0,0,[],Trade
29179,"soap & lotion dispensers","2 → 2003 → 12005 → 29179",4,Active,,0,0,[],Trade
29180,"soap dishes & holders","2 → 2003 → 12005 → 29180",4,Active,,0,0,[],Trade
29181,"tissue box holders","2 → 2003 → 12005 → 29181",4,Active,,0,0,[],Trade
12006,"toilet accessories","2 → 2003 → 12005 → 12006",4,Active,,0,0,[],Trade
29182,"toilet brushes & holders","2 → 2003 → 12005 → 12006 → 29182",5,Active,,0,0,[],Trade
29184,"toilet paper holders","2 → 2003 → 12005 → 12006 → 29184",5,Active,,0,0,[],Trade
29183,"toilet plungers & holders","2 → 2003 → 12005 → 12006 → 29183",5,Active,,0,0,[],Trade
29185,"toothbrush holders","2 → 2003 → 12005 → 29185",4,Active,,0,0,[],Trade
12017,"bathroom cabinets","2 → 2003 → 12017",3,Active,340,5,14,[],Trade
29551,"bathroom fixture parts","2 → 2003 → 29551",3,Active,397,5,14,[],Trade
29424,"bathroom sink and faucet parts","2 → 2003 → 29551 → 29424",4,Active,,0,0,[],Trade
29432,"bidet and toilet parts","2 → 2003 → 29551 → 29432",4,Active,,0,0,[],Trade
29428,"shower doors","2 → 2003 → 29551 → 29428",4,Active,90,5,13,[],Trade
29427,"shower pans and bases","2 → 2003 → 29551 → 29427",4,Active,,0,0,[],Trade
29426,"showerhead parts","2 → 2003 → 29551 → 29426",4,Active,,0,0,[],Trade
29434,"toilet handles and levers","2 → 2003 → 29551 → 29434",4,Active,,0,0,[],Trade
29433,"toilet seats","2 → 2003 → 29551 → 29433",4,Active,,0,0,[],Trade
29665,"tub and shower parts","2 → 2003 → 29551 → 29665",4,Active,,0,0,[],Trade
29417,"bathroom fixtures","2 → 2003 → 29417",3,Active,,0,0,[],Trade
12008,"bathroom faucets and showerheads","2 → 2003 → 29417 → 12008",4,Active,,0,0,[],Trade
29419,"bathroom sink faucets","2 → 2003 → 29417 → 12008 → 29419",5,Active,42,5,24,[],Trade
29421,"bathtub faucets","2 → 2003 → 29417 → 12008 → 29421",5,Active,88,5,24,[],Trade
29420,"bidet faucets","2 → 2003 → 29417 → 12008 → 29420",5,Active,,0,0,[],Trade
29429,"shower panels and columns","2 → 2003 → 29417 → 12008 → 29429",5,Active,,0,0,[],Trade
12011,"showerheads and body sprays","2 → 2003 → 29417 → 12008 → 12011",5,Active,48,5,24,[],Trade
29422,"tub and shower faucet sets","2 → 2003 → 29417 → 12008 → 29422",5,Active,89,5,24,[],Trade
12009,"bathroom sinks","2 → 2003 → 29417 → 12009",4,Active,46,5,16,[],Trade
12010,bathtubs,"2 → 2003 → 29417 → 12010",4,Active,47,5,12,[],Trade
29425,bidets,"2 → 2003 → 29417 → 29425",4,Active,,0,0,[],Trade
29430,"shower stalls and kits","2 → 2003 → 29417 → 29430",4,Active,,0,0,[],Trade
29431,"steam showers","2 → 2003 → 29417 → 29431",4,Active,,0,0,[],Trade
12012,toilets,"2 → 2003 → 29417 → 12012",4,Active,,0,0,[],Trade
29423,urinals,"2 → 2003 → 29417 → 29423",4,Active,,0,0,[],Trade
29715,"bathroom shelves","2 → 2003 → 29715",3,Active,240,5,27.44,[],Trade
12014,"bathroom tile","2 → 2003 → 12014",3,Inactive,,0,0,[],Trade
12013,"bathroom vanities and sink consoles","2 → 2003 → 12013",3,Active,620,5,18,[],Trade
22009,"medicine cabinets","2 → 2003 → 22009",3,Active,361,5,25,[],Trade
12003,"towel bars and hooks","2 → 2003 → 12003",3,Active,336,5,20,[],Trade
29190,"robe & towel hooks","2 → 2003 → 12003 → 29190",4,Active,,0,0,[],Trade
29188,"towel bars","2 → 2003 → 12003 → 29188",4,Active,,0,0,[],Trade
29186,"towel racks & stands","2 → 2003 → 12003 → 29186",4,Active,78,5,19,[],Trade
29189,"towel rings","2 → 2003 → 12003 → 29189",4,Active,,0,0,[],Trade
29187,"towel warmers","2 → 2003 → 12003 → 29187",4,Active,79,5,19,[],Trade
12004,towels,"2 → 2003 → 12004",3,Active,337,5,21,[],Trade
29214,"bath towels","2 → 2003 → 12004 → 29214",4,Active,,0,0,[],Trade
29215,bathrobes,"2 → 2003 → 12004 → 29215",4,Active,,0,0,[],Trade
29216,"beach towels","2 → 2003 → 12004 → 29216",4,Active,,0,0,[],Trade
29217,"kids towels","2 → 2003 → 12004 → 29217",4,Active,,0,0,[],Trade
12018,"vanity stools and benches","2 → 2003 → 12018",3,Active,341,5,28,[],Trade
12015,"vanity tops and side splashes","2 → 2003 → 12015",3,Active,339,5,38,[],Trade
2006,"bedroom products","2 → 2006",2,Active,,0,0,[],Trade
15002,bedding,"2 → 2006 → 15002",3,Active,346,5,27,[],Trade
16005,"baby bedding","2 → 2006 → 15002 → 16005",4,Active,,0,0,[],Trade
29704,"baby blankets","2 → 2006 → 15002 → 16005 → 29704",5,Active,,0,0,[],Trade
29705,"baby quilts","2 → 2006 → 15002 → 16005 → 29705",5,Active,,0,0,[],Trade
29707,"crib accessories","2 → 2006 → 15002 → 16005 → 29707",5,Active,,0,0,[],Trade
29706,"crib bedding sets","2 → 2006 → 15002 → 16005 → 29706",5,Active,,0,0,[],Trade
29708,"crib mattress pads & protectors","2 → 2006 → 15002 → 16005 → 29708",5,Active,,0,0,[],Trade
29703,"fitted crib sheets","2 → 2006 → 15002 → 16005 → 29703",5,Active,,0,0,[],Trade
29436,"bed accessories","2 → 2006 → 15002 → 29436",4,Active,,0,0,[],Trade
15006,"bed pillows","2 → 2006 → 15002 → 15006",4,Active,,0,0,[],Trade
15007,bedskirts,"2 → 2006 → 15002 → 15007",4,Active,,0,0,[],Trade
29269,blankets,"2 → 2006 → 15002 → 29269",4,Active,,0,0,[],Trade
29274,"comforters and comforter sets","2 → 2006 → 15002 → 29274",4,Active,85,5,27,[],Trade
15003,"duvet covers and duvet sets","2 → 2006 → 15002 → 15003",4,Active,58,5,27,[],Trade
29270,"duvet inserts","2 → 2006 → 15002 → 29270",4,Active,,0,0,[],Trade
16008,"kids bedding","2 → 2006 → 15002 → 16008",4,Active,,0,0,[],Trade
29709,"kids bedding sets","2 → 2006 → 15002 → 16008 → 29709",5,Active,,0,0,[],Trade
29711,"kids blankets & quilts","2 → 2006 → 15002 → 16008 → 29711",5,Active,,0,0,[],Trade
29714,"kids comforters","2 → 2006 → 15002 → 16008 → 29714",5,Active,,0,0,[],Trade
29713,"kids pillowcases & shams","2 → 2006 → 15002 → 16008 → 29713",5,Active,,0,0,[],Trade
29710,"kids pillows","2 → 2006 → 15002 → 16008 → 29710",5,Active,,0,0,[],Trade
29712,"kids sheets","2 → 2006 → 15002 → 16008 → 29712",5,Active,,0,0,[],Trade
29272,"mattress protectors and covers","2 → 2006 → 15002 → 29272",4,Active,,0,0,[],Trade
29271,"mattress toppers and pads","2 → 2006 → 15002 → 29271",4,Active,,0,0,[],Trade
29273,"pillow protectors","2 → 2006 → 15002 → 29273",4,Active,,0,0,[],Trade
15014,"pillowcases and shams","2 → 2006 → 15002 → 15014",4,Active,,0,0,[],Trade
15004,"quilts and quilt sets","2 → 2006 → 15002 → 15004",4,Active,,0,0,[],Trade
15005,sheets,"2 → 2006 → 15002 → 15005",4,Active,,0,0,[],Trade
29275,"fitted sheets","2 → 2006 → 15002 → 15005 → 29275",5,Active,,0,0,[],Trade
29276,"flat sheets","2 → 2006 → 15002 → 15005 → 29276",5,Active,,0,0,[],Trade
29277,"sheet and pillowcase sets","2 → 2006 → 15002 → 15005 → 29277",5,Active,,0,0,[],Trade
29435,"toddler bedding","2 → 2006 → 15002 → 29435",4,Active,,0,0,[],Trade
2017,fabric,"2 → 2017",2,Active,,0,0,[],Trade
29122,"drapery fabric","2 → 2017 → 29122",3,Active,,0,0,[],Trade
29123,"fabric trim","2 → 2017 → 29123",3,Active,,0,0,[],Trade
26002,"outdoor fabric","2 → 2017 → 26002",3,Active,,0,0,[],Trade
26001,"upholstery fabric","2 → 2017 → 26001",3,Active,,0,0,[],Trade
2005,furniture,"2 → 2005",2,Active,,0,0,[],Trade
29278,"assistive furniture","2 → 2005 → 29278",3,Active,,0,0,[],Trade
29283,"adjustable beds","2 → 2005 → 29278 → 29283",4,Active,,0,0,[],Trade
29284,"lift chairs","2 → 2005 → 29278 → 29284",4,Active,,0,0,[],Trade
29279,"bedroom furniture","2 → 2005 → 29279",3,Active,,0,0,[],Trade
29285,"armoires and wardrobes","2 → 2005 → 29279 → 29285",4,Active,,0,0,[],Trade
29286,"bed frames","2 → 2005 → 29279 → 29286",4,Active,,0,0,[],Trade
29219,"bedroom & makeup vanities","2 → 2005 → 29279 → 29219",4,Active,,0,0,[],Trade
29287,"bedroom furniture sets","2 → 2005 → 29279 → 29287",4,Active,86,5,23,[],Trade
15008,beds,"2 → 2005 → 29279 → 15008",4,Active,,0,0,[],Trade
29290,"bunk beds","2 → 2005 → 29279 → 15008 → 29290",5,Active,,0,0,[],Trade
29291,"canopy beds","2 → 2005 → 29279 → 15008 → 29291",5,Active,,0,0,[],Trade
29292,daybeds,"2 → 2005 → 29279 → 15008 → 29292",5,Active,,0,0,[],Trade
29296,"folding beds","2 → 2005 → 29279 → 15008 → 29296",5,Active,,0,0,[],Trade
29293,"loft beds","2 → 2005 → 29279 → 15008 → 29293",5,Active,,0,0,[],Trade
29294,"murphy beds","2 → 2005 → 29279 → 15008 → 29294",5,Active,,0,0,[],Trade
29418,"panel beds","2 → 2005 → 29279 → 15008 → 29418",5,Active,,0,0,[],Trade
29295,"platform beds","2 → 2005 → 29279 → 15008 → 29295",5,Active,,0,0,[],Trade
29297,"sleigh beds","2 → 2005 → 29279 → 15008 → 29297",5,Active,,0,0,[],Trade
29288,"blanket and quilt racks","2 → 2005 → 29279 → 29288",4,Active,,0,0,[],Trade
15012,dressers,"2 → 2005 → 29279 → 15012",4,Active,,0,0,[],Trade
15010,headboards,"2 → 2005 → 29279 → 15010",4,Active,60,5,16,[],Trade
29289,"jewelry armoires","2 → 2005 → 29279 → 29289",4,Active,,0,0,[],Trade
15015,mattresses,"2 → 2005 → 29279 → 15015",4,Active,61,5,16,[],Trade
15011,"nightstands and bedside tables","2 → 2005 → 29279 → 15011",4,Active,,0,0,[],Trade
14023,bookcases,"2 → 2005 → 14023",3,Active,,0,0,[],Trade
14014,"dining chairs and benches","2 → 2005 → 14014",3,Inactive,,0,0,[],Trade
29280,"futons and accessories","2 → 2005 → 29280",3,Active,,0,0,[],Trade
29298,"futon covers","2 → 2005 → 29280 → 29298",4,Active,,0,0,[],Trade
29299,"futon frames","2 → 2005 → 29280 → 29299",4,Active,,0,0,[],Trade
29300,"futon mattresses","2 → 2005 → 29280 → 29300",4,Active,,0,0,[],Trade
15013,futons,"2 → 2005 → 29280 → 15013",4,Active,,0,0,[],Trade
29281,"game room and bar furniture","2 → 2005 → 29281",3,Active,,0,0,[],Trade
29301,"bean bag chairs","2 → 2005 → 29281 → 29301",4,Active,,0,0,[],Trade
29170,"game table accessories","2 → 2005 → 29281 → 29170",4,Active,,0,0,[],Trade
21901,"game tables","2 → 2005 → 29281 → 21901",4,Active,,0,0,[],Trade
29302,"gaming chairs","2 → 2005 → 29281 → 29302",4,Active,,0,0,[],Trade
14025,"indoor pub and bistro sets","2 → 2005 → 29281 → 14025",4,Active,,0,0,[],Trade
14011,"indoor pub and bistro tables","2 → 2005 → 29281 → 14011",4,Active,,0,0,[],Trade
29303,"theater seating","2 → 2005 → 29281 → 29303",4,Active,,0,0,[],Trade
29304,"wine and bar cabinets","2 → 2005 → 29281 → 29304",4,Active,,0,0,[],Trade
29282,"home office furniture","2 → 2005 → 29282",3,Active,,0,0,[],Trade
17001,"desks and hutches","2 → 2005 → 29282 → 17001",4,Active,,0,0,[],Trade
29305,"drafting tables","2 → 2005 → 29282 → 29305",4,Active,,0,0,[],Trade
17005,"filing cabinets","2 → 2005 → 29282 → 17005",4,Active,,0,0,[],Trade
14024,"office carts and stands","2 → 2005 → 29282 → 14024",4,Active,,0,0,[],Trade
17002,"office chairs","2 → 2005 → 29282 → 17002",4,Active,,0,0,[],Trade
14009,"indoor benches","2 → 2005 → 14009",3,Active,,0,0,[],Trade
29437,"accent and storage benches","2 → 2005 → 14009 → 29437",4,Active,91,5,16,[],Trade
22014,"hall trees","2 → 2005 → 14009 → 22014",4,Active,,0,0,[],Trade
15009,"upholstered benches","2 → 2005 → 14009 → 15009",4,Active,59,5,17,[],Trade
29438,"kids furniture","2 → 2005 → 29438",3,Active,,0,0,[],Trade
29441,"kids bedroom furniture sets","2 → 2005 → 29438 → 29441",4,Active,,0,0,[],Trade
29442,"kids bedroom vanities","2 → 2005 → 29438 → 29442",4,Active,,0,0,[],Trade
16004,"kids beds","2 → 2005 → 29438 → 16004",4,Active,,0,0,[],Trade
29439,"kids bookcases","2 → 2005 → 29438 → 29439",4,Active,,0,0,[],Trade
16011,"kids chairs","2 → 2005 → 29438 → 16011",4,Active,,0,0,[],Trade
29440,"kids desks and desk sets","2 → 2005 → 29438 → 29440",4,Active,,0,0,[],Trade
16019,"kids dressers and armoires","2 → 2005 → 29438 → 16019",4,Active,,0,0,[],Trade
29445,"kids nightstands","2 → 2005 → 29438 → 29445",4,Active,,0,0,[],Trade
29443,"kids sofas","2 → 2005 → 29438 → 29443",4,Active,,0,0,[],Trade
29444,"kids step stools and stools","2 → 2005 → 29438 → 29444",4,Active,,0,0,[],Trade
29446,"kids storage benches and toy boxes","2 → 2005 → 29438 → 29446",4,Active,,0,0,[],Trade
16010,"kids tables and chairs","2 → 2005 → 29438 → 16010",4,Active,,0,0,[],Trade
16016,"toy organizers","2 → 2005 → 29438 → 16016",4,Active,,0,0,[],Trade
29447,"kitchen and dining furniture","2 → 2005 → 29447",3,Active,,0,0,[],Trade
29448,"baker's racks","2 → 2005 → 29447 → 29448",4,Active,,0,0,[],Trade
14012,"bar carts","2 → 2005 → 29447 → 14012",4,Active,,0,0,[],Trade
